1.11079896606479,1.87783657151718,1.75713766407686,2.45611998180249,5.7810286678135,3.11024347354157,2.69154396180454,3.2945726855078,3.85442497530144,1.71849521089706,0.293450448137682,0.491300663161579,4.62205953045403,1.46534742249934,4.06698611240798,3.82672894920931,4.70691420682836,3.9570391590948,1.42451962573902,0.840313693113232,0.225472933378412,3.962369693635,4.21194407119688,0.842198380217497,2.48468143622082,3.27358220470771,1.70819093083812,3.35719616404609,4.25773465339274,2.22361060991095,3.28024128345141,1.93963994219431,2.22516725969926,1.21681259877226,5.20288338591651,2.49563978076324,3.40554648466099,5.13722432402783,3.04113283461211,1.02851185848315,2.74127687254977,4.72683537962342,4.33678960140975,0.443478431259493,3.37387963410051,3.00186953263782,3.40064113528986,3.22278172196638,1.52541994520754,2.88826258103236,0.877243958321084,1.63111421810426,1.46478536589417,4.29233677664112,6.12060082135787,4.51797028011933,5.77281452161527,5.78643506218982,1.71633055854978,0.351982703485816,0.917884417702545,4.26185673021555,0.209748630377372,2.74026880219756,2.83150294537932,2.54442186047199,3.33602731953676,1.02377145313538,1.44317036502229,1.21276748800364,3.22843369303499,4.29029618990911,1.61325856004417,1.40856612801231,4.69575348225743,6.15858013765299,0.388121976157812,2.88534410641295,2.930671938161,3.02938537852615,2.72480423052515,0.271834528450131,0.990294282618032,2.86201402921412,3.64270974518914,2.34328195843892,4.70633626709291,3.99210203690396,0.191012288154975,2.71048136963592,2.03325871091724,3.94329414937655,5.50118495726782,3.01456788773389,4.8514853836681,5.06441511888149,2.62250381853274,4.0491739680523,1.84651982688231,0.0994437704897874
1.59701932695103,2.40423644699202,2.38690623972966,2.98602280054341,6.22378538651649,3.43131376800755,3.17631451530794,3.63650284024976,4.26526848960723,2.24512791036424,0.887270303391235,0.992440519484027,4.99788669461131,1.9002339453918,4.48275777778795,4.09769391301758,5.13280471158826,4.43426563773362,1.90108091579113,1.44302258298311,0.659767371145426,4.32445998018002,4.52576978676611,1.23178755221415,2.97110088755456,3.59229771845796,2.28319364652307,3.77529516902257,4.6731333911132,2.66590025776849,3.71078234505521,2.42013077519331,2.77982464777572,1.72781626420416,5.60045441305189,2.99880624255026,3.96064344012014,5.71814157192496,3.56576412764153,1.57186339659277,3.28741971988155,5.21907011800933,4.65549282164772,1.01199479211808,3.96951830672321,3.55470770744199,3.9718305872063,3.64745812788135,2.01290193212309,3.31420463720852,1.30908701887597,2.03240932755281,2.07492650518959,4.71136297943787,6.73339071451799,5.02331774255243,6.37412683604844,6.18233085078298,2.41982712916245,0.940698416793479,1.50993456416381,4.72487500140639,0.747900399785063,3.15810597695419,3.48149017863276,3.11863679157628,3.82065190821153,1.60679431818426,2.08768033771092,1.78285735790345,3.75547787101277,4.72584772451012,2.24205417153992,2.09201711258175,5.19390416809764,6.68625545309202,0.944383792208566,3.35440097514433,3.52872911702209,3.48943806264475,3.28119014138043,0.868838150831477,1.78974314492722,3.46313193668528,4.18725688716051,2.99915775052074,5.16619728668094,4.45007663912123,0.817994615395922,3.33271418783005,2.6532789888647,4.5157868447866,6.11126069080559,3.65529392041152,5.4609647663639,5.5782103090525,3.20862375207826,4.54520090472377,2.42629400427151,0.704254683931302
2.10418915517349,2.93982044678726,3.00854443372522,3.51036664514702,6.6551665079462,3.7723475747158,3.66669720931994,3.98384626859177,4.66598929209141,2.77853407883589,1.47909795447408,1.49786395237907,5.36991681875684,2.3481940385529,4.88241344613344,4.38192715250341,5.55349619904449,4.88569015063112,2.39918074365197,2.06344347608318,1.11797588064841,4.66813895700193,4.83201123565723,1.62748201871887,3.45712719844818,3.90436219270134,2.86615142743196,4.20893680842643,5.05263133639465,3.13157936304917,4.1347881761222,2.91818176521068,3.32297027575025,2.24744817309993,5.96916797532008,3.50852546703307,4.49873478448997,6.2999467523459,4.08418770904187,2.12139549060858,3.82918715694418,5.70929494235769,5.00012826079889,1.59579748837611,4.54542643999256,4.0882398553772,4.52119352770403,4.07914195928207,2.50043939023824,3.75262813305799,1.76619224295745,2.43891464809366,2.68614975795202,5.09921576167091,7.34703163435761,5.51702797232855,6.97911176949524,6.56075744896907,3.09828151477631,1.55136650953456,2.13187836757289,5.18771137278428,1.29134047005195,3.57993190719379,4.1103733807339,3.69610818239267,4.30015489468218,2.20337135410628,2.72996811407181,2.35781106405208,4.26835673687027,5.15336987837507,2.87512195195276,2.7570367039088,5.69250180568866,7.2116220594029,1.52003219091248,3.82649127555286,4.12579524645975,3.95116694207572,3.84354917393755,1.48269572281684,2.5806059404831,4.04606067982293,4.71658466364388,3.62610095697441,5.61627265471209,4.90969623164045,1.46646119511513,3.93855165424424,3.27838982002105,5.07800809179276,6.7220226989638,4.26768972511609,6.06067445333507,6.08033801996752,3.79328542021756,5.0303344025515,3.02038341924271,1.33367440623298
2.63016369991725,3.48316745571032,3.61997275797802,4.02812532087265,7.06681661678441,4.13490376507074,4.16146935713881,4.33749012272291,5.0570165318993,3.31930465061491,2.07110303332625,2.00907360812675,5.73561297656706,2.811913637578,5.26630274104398,4.68805286991858,5.96547488326701,5.31120908894913,2.92044434512883,2.70260125484104,1.59873910324831,4.99775761580427,5.13871382684381,2.03505878370488,3.94323329084981,4.21557719458614,3.45340493890894,4.65463293773681,5.39212707554521,3.6170828405703,4.55234385866341,3.43262246932193,3.85496581695093,2.77793789748724,6.30104494150293,4.02288442586954,5.01647432127385,6.88078676498528,4.59330819828462,2.67928633719818,4.3629327106716,6.19488833160059,5.36845082220163,2.19782937921144,5.10097751351761,4.60497196736764,5.04741371166098,4.51797522086939,2.99037146274338,4.20664966212645,2.24646866661197,2.85460401826665,3.29495790276443,5.46101690150073,7.96228590389951,5.99732067548907,7.58844924875015,6.92035710161963,3.74662317288478,2.18568989809561,2.7849865417173,5.64876831883653,1.8424456498851,4.00703832666589,4.71618914966753,4.2715897976809,4.77716685489451,2.81044757579906,3.37146097373235,2.94093449431022,4.76807386704265,5.57234929964772,3.50688161729356,3.40403499343412,6.19059996858624,7.73649146656676,2.12402816833428,4.30242481315283,4.71807672285743,4.4166842228631,4.40886265721826,2.1172077533461,3.35098522060726,4.61125112477113,5.22984868637943,4.22548395039623,6.05622719695222,5.36985691569207,2.1407067237467,4.52874687658606,3.90750107274441,5.62864529389481,7.33489215298588,4.85522589595759,6.65026914613572,6.5712713035331,4.37489393970776,5.50375028205357,3.62744212947484,1.9884152316726
3.17298897491303,4.03276461441022,4.21925163869391,4.53807171648238,7.45098198304472,4.51950268546321,4.65908224656982,4.69900140092741,5.43967941350962,3.86722380142741,2.66542139681473,2.52752477382566,6.09208763889358,3.2933027762863,5.63667566661691,5.02114437490733,6.3645262313441,5.71194027743144,3.46565995477519,3.35863801888783,2.10020531308483,5.3197077614122,5.45230284245982,2.45941695872196,4.43031002192525,4.53320295993317,4.04114095273228,5.10869056578839,5.69211340707369,4.11879101503653,4.96429505617906,3.96096630644279,4.37688748176494,3.32149554743513,6.59044826870809,4.54037137905343,5.51163032576616,7.45947737351986,5.09054207623577,3.24770678380646,4.88557152137786,6.67293994123296,5.75674521700954,2.82123845779694,5.63678625974516,5.10699291234642,5.54976176970725,4.96401633209854,3.48498970530456,4.67751075205045,2.74716553173973,3.28373646933767,3.8984396004419,5.80650359759504,8.5813056008013,6.46246231050815,8.2035188263455,7.26016768227282,4.36332460761937,2.84245226904959,3.46609143773609,6.10659724154665,2.40361230624787,4.44102204464358,5.29834673413753,4.84002979561668,5.25341620913152,3.42453106522945,4.01269614040981,3.5342299855844,5.25642730255325,5.98267019085145,4.13156919591383,4.03433603519904,6.6868773373555,8.26367626424402,2.76494526257341,4.78304168844184,5.30161393210595,4.88706034805046,4.97370887562719,2.7759092039034,4.09257385756483,5.15959345868832,5.72653764742884,4.79934196228911,6.48574504668309,5.82939849688495,2.84381049815974,5.10409302990412,4.53755475870292,6.16584270180056,7.9521080019633,5.42162459135957,7.22939259085235,7.0508993705393,4.95190676440141,5.9655294639096,4.2449819185841,2.66648204654457
3.73049758712836,4.58641191230219,4.80473639868316,5.03935820657955,7.80085967134089,4.9260283440875,5.15780247740166,5.07075269820112,5.81612536618558,4.42119172429679,3.26390879114255,3.05481276419243,6.43643510263165,3.79317904530006,5.99790695817144,5.38299466008921,6.74584702910961,6.09038370297005,4.03386215319145,4.02556814456031,2.62002273351709,5.64200976704834,5.77686969395713,2.9040412909057,4.91961341993933,4.86498591170183,4.62578667844476,5.5670979851534,5.96041936123295,4.63253821406706,5.37272058785513,4.49960806237648,4.89010410098444,3.88005664632421,6.83747685174727,5.05993471755343,5.98355527414841,8.03578157963004,5.57428606162491,3.82855162266803,5.39495780177223,7.14027004588656,6.16082547634493,3.46876576218906,6.15429899648552,5.59601525866494,6.02819509930686,5.41699093739072,3.98635743929811,5.16432148853895,3.26578601289293,3.73070363126032,4.49456284934744,6.14803322414961,9.20782954907326,6.91061333824652,8.82666567392498,7.57991357777904,4.95005161848872,3.51740379593483,4.16647777222438,6.56008064511514,2.97713089518529,4.88370432192207,5.85743031120639,5.39687551253666,5.72969229071584,4.04199349529322,4.65241899197167,4.13787820067343,5.73619078725284,6.38483832836274,4.74411535285509,4.65000675331591,7.17965587144498,8.79704274203739,3.44884347894538,5.26911087702763,5.87292516161093,5.36266671353494,5.53398641449311,3.46179246865968,4.80071862609734,5.69242905628366,6.20675626224896,5.35078046862955,6.90448116656181,6.28740893132278,3.57628234583419,5.6655250731459,5.1631806413519,6.68727726122835,8.57712050777877,5.97066671197577,7.79771037711414,7.51890157990864,5.52296593094643,6.41712699827985,4.86929848746352,3.36308894954451
4.30031156476794,5.14119816459292,5.37520771220286,5.53175145952724,8.11112018736172,5.35373702858788,5.65555479713303,5.45563880351152,6.18929144947199,4.97910110210603,3.86799982843521,3.59252316158456,6.76589117747683,4.31122841086229,6.35644175540381,5.77173831986064,7.10455389930249,6.45036970679123,4.62177877593853,4.69335718789574,3.15542215317442,5.97377561735621,6.11377266309643,3.37103531742045,5.41272513645578,5.21847087718936,5.20433422989421,6.02557817686138,6.21170803902329,5.15382778254742,5.7805438958992,5.04431293580813,5.39636471051324,4.4552109032395,7.04896469475887,5.58094336599145,6.43331537114991,8.61050996905714,6.04415321576469,4.42342641976629,5.89005109057723,7.59362261858203,6.57608130157542,4.14295050906902,6.65580133005371,6.07349454566401,6.48342632977686,5.87640811696205,4.4962126891609,5.66399463907797,3.8001479039482,4.19996469402627,5.08237609493926,6.49957139158391,9.84661200704841,7.33997534924848,9.46094046822806,7.87977070945455,5.51193154140126,4.20372299423223,4.8719134003906,7.00849136164795,3.56500839520128,5.33723530156541,6.39538528557087,5.9379349520781,6.2055059828772,4.65929342653407,5.28744927940874,4.75032193769298,6.21104352546218,6.77997196734055,5.34060136332197,5.25442560186495,7.66690987272168,9.34128864893613,4.1795456582578,5.76109371384024,6.4290767575698,5.8430425985458,6.08446278521469,4.17747586904046,5.47467587145065,6.21161664086397,6.67115847056608,5.88381560611221,7.31199969742688,6.74322948541345,4.33630422405463,6.21408585405907,5.77669693692126,7.19043443639304,9.21424200041415,6.50598716971039,8.35503249962819,7.97477844396365,6.08700680673433,6.86136246624102,5.49585344703236,4.07101797949138
4.88054466985962,5.6951459770682,5.92965609401602,6.01598787166927,8.3783927745915,5.80193111195383,6.15078083442434,5.85642940468405,6.56166991561258,5.53851708009596,4.47865991553806,4.14286053126814,7.07986324202611,4.84628906777082,6.71886553790282,6.18532674371505,7.43578509805257,6.79696170075149,5.22097156609696,5.3503029951484,3.7044123498064,6.32199579824867,6.46290949789645,3.86114904182886,5.91076426402099,5.5986155510114,5.77459488509292,6.48202985157223,6.47138537255959,5.68062775775812,6.19273079140361,5.59107813810484,5.89676994109593,5.04719483147832,7.2488037005531,6.10282192887555,6.86400808769709,9.18608479121974,6.50231398084767,5.03233975819211,6.37095410022337,8.02989859035391,6.99838717954178,4.8399380875089,7.14325810658596,6.54027653631505,6.91787941528827,6.34157050019135,5.01548661957662,6.17342170525769,4.34987903454781,4.6964198597137,5.66228891052888,6.86890207926462,10.5045218281663,7.74784218162771,10.1100014223954,8.16212620541333,6.05334632531203,4.89335631815125,5.56373518102807,7.45144015121992,4.16890412828409,5.80281021189611,6.913931736407,6.46221960526776,6.67989886013521,5.27368980033288,5.91221454681372,5.36833769567312,6.68564954832814,7.17044700534045,5.91941753765703,5.84878592515483,8.1465960507627,9.90207544351236,4.94334759676161,6.25858918674611,6.96920522897253,6.32700561559833,6.62143905393015,4.92129263806672,6.11641365941444,6.71892864773692,7.12158037425736,6.40151479903265,7.70858176093886,7.19650737952861,5.11129343607313,6.75082552311436,6.37048619753041,7.67177111269582,9.87115300746939,7.02975649524028,8.90051732094135,8.41913185744702,6.64380300729608,7.3016955603965,6.12070697423254,4.78309136786706
5.46943657632423,6.24753426779212,6.46745489826975,6.49338497354372,8.60346502211461,6.26928288889321,6.64268845186372,6.2752269150252,6.93480700443217,6.09772806726037,5.0962837438113,4.70839319847982,7.38153006321777,5.39661091601268,7.08957262442317,6.62302968991826,7.7369006171578,7.13618783239797,5.82205098368169,5.98787920258983,4.26669744474431,6.69124371033266,6.82521641814064,4.37448782254352,6.41359751658881,6.00864016312668,6.33418944775424,6.93645719716644,6.76515701314365,6.21219093535308,6.61531757181559,6.13543968138087,6.39180616267043,5.65417960685961,7.46499903106782,6.62430028487464,7.2797511821984,9.76565725368864,6.95209200416653,5.65280451248846,6.83842712779861,8.44614943190652,7.42453978548215,5.54804551176153,7.61783811831527,6.99694169468553,7.33581745099822,6.81174586483228,5.54430101101842,6.69037636681044,4.91552532180233,5.22412019360599,6.23454808470431,7.25875729904489,11.1886940898761,8.13119266229711,10.7769384393508,8.43326518706453,6.57640731254509,5.57821160958992,6.22664796994849,7.88862297500965,4.78999985650466,6.2800660835217,7.41382795626462,6.97235833559256,7.15296008441704,5.88296407975536,6.52171632102766,5.98792787658913,7.16401992203375,7.55956490798476,6.47993560356947,6.43105467259771,8.61682648772396,10.4864898328379,5.71304329585196,6.76100855600055,7.49404426717634,6.81367639883317,7.14497667552316,5.684691447439,6.728032783084,7.2158685879751,7.56125145031877,6.90656034145128,8.09636545915774,7.64712428113921,5.8812496157203,7.27692423335946,6.94061414987495,8.12827332623152,10.5581918568541,7.5434134644502,9.43343822228193,8.85317035025847,7.19336730684916,7.74084777791333,6.73981451703901,5.49344806819281
6.06452571714613,6.79749588824539,6.98929629050726,6.96644998566839,8.79470490450257,6.75287659065705,7.12985242295558,6.71233406903566,7.30997656596101,6.65514062460904,5.71998534945854,5.29060172090142,7.67774047992863,5.95956068551593,7.47086831332477,7.08133174632079,8.01117967146367,7.47471545464439,6.41697803860969,6.60181989733734,4.84354737328318,7.08374035706742,7.20101994837618,4.91106661289678,6.91989049000853,6.44927752131468,6.88132840799475,7.38900445721377,7.10694511880431,6.74692260042895,7.0518538557155,6.67370433240483,6.88272081297045,6.2724089006117,7.71776968161201,7.14310773258615,7.68544452037524,10.3525800035916,7.39710394703551,6.28042235959254,7.29438851673477,8.84031560113936,7.85192266325563,6.25348954719463,8.08071667910386,7.4449095662062,7.74289656369386,7.28683214945306,6.08192109057525,7.21176731919379,5.49698525199045,5.78486033920613,6.79908668561546,7.66948395876507,11.9016504728621,8.48861282888678,11.4623920512936,8.70161799907637,7.08516019020767,6.25192908492288,6.85245683225246,8.32001165080312,5.42810711533377,6.76839593289556,7.89678184650414,7.47160636973683,7.62431328402929,6.48571756474769,7.11302387423334,6.60519210091898,7.64813932890626,7.95073478920914,7.02293848560295,7.00130142249878,9.07571821927684,11.1020991341435,6.4653533036661,7.26730173124777,8.00462682785032,7.30232003001257,7.65558498189185,6.45505781844737,7.3125970483093,7.70443150515397,7.99401978706425,7.40245601835862,8.47898317560858,8.09513150712229,6.62946803254359,7.79368611654209,7.48681548580515,8.560474217679,11.2839707388733,8.04826585814161,9.95494794688267,9.27742347439892,7.7356489808922,8.18059845669802,7.34921435847609,6.19783926800715
